date,transect,area_covered_in_sqkm,start,stop,WIL_ad,WIL_ju,ZEB_ad,ZEB_ju,GGR_ad,GGR_ju,GTH_ad,GTH_ju,BUF_ad,BUF_ju,KON_ad,KON_ju,WAR_ad,WAR_ju,OST_ad,OST_ju,ELA_ad,ELA_ju,RHI_ad,RHI_ju,HYC_ad,HYC_ju,LIO_ad,LIO_ju,JBB_ad,JBB_ju,JGO_ad,JGO_ju,JSS_ad,SJSS_ju,BEF_ad,BEF_ju,CHE_ad,CHE_ju,KOB_ad,KOB_ju,CRC_ad,CRC_ju,STW_ad,STW_juv,SER_ad,SER_juv,ELE_ad,ELE_juv,HOB_ad,HOB_juv,observer,main_prey,comments
2022-07-03,T1,0.6,11:33,11:45,1,0,20,4,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,44,
2022-07-03,T3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2022-08-30,E4,1.8,7:00,7:20,42,0,0,0,9,0,13,0,0,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PN,64,
2022-08-30,A3,1.2,7:34,7:48,78,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,87,
2022-08-30,A1,1.2,8:03,8:17,177,10,0,0,13,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,213,
2022-08-30,A2,1.2,8:23,8:36,60,0,0,0,1,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,147,
2022-08-30,F1,1.8,8:45,9:26,160,17,16,1,44,3,90,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,337,
2022-08-30,F2,0.6,9:35,9:45,0,0,42,5,15,2,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,64,
2022-08-30,T2,1.8,10:22,10:46,129,20,76,11,43,4,60,0,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,344,
2022-08-30,T3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2022-08-30,T1,0.6,10:56,11:06,53,0,57,1,3,0,6,0,40,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,167,
2022-08-31,M1,1.2,6:43,7:00,134,17,17,2,10,1,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,228,
2022-08-31,M3,1.2,7:06,7:31,2,0,221,21,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,PN,252,
2022-08-31,M2,1.2,7:53,8:11,0,0,43,2,29,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,87,
2022-08-31,E1,1.5,8:24,8:38,0,0,0,0,2,0,0,0,40,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,PN,53,
2022-08-31,E2,1.2,8:45,8:55,0,0,0,0,32,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,35,
2022-08-31,E3,1.2,9:06,9:16,0,0,0,0,5,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,10,
2022-08-31,L3,1.2,9:33,9:54,118,0,43,1,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,308,
2022-08-31,L1,1.2,10:00,10:10,0,0,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,22,
2022-08-31,L2,1.2,10:14,10:41,6,0,0,0,0,0,4,0,0,0,0,0,4,0,1,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,10,
2022-08-31,S1,1.2,10:52,11:03,15,0,0,0,4,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,22,
2022-08-31,N3,0.6,11:12,11:28,0,0,131,7,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,141,
2022-08-31,N1,1.5,11:34,11:50,0,0,47,2,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,51,
2022-08-31,N2,1.5,11:57,12:13,0,0,7,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,32,
2022-09-28,M1,1.2,6:36,6:56,321,66,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PN,409,
2022-09-28,M3,1.2,7:08,7:19,0,0,23,6,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,37,
2022-09-28,M2,1.2,7:41,7:55,0,0,2,0,2,0,18,2,64,21,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,109,
2022-09-28,E1,1.5,8:12,8:35,0,0,98,9,11,0,0,0,18,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,136,
2022-09-28,E2,1.2,8:41,8:53,9,0,37,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PN,70,
2022-09-28,E3,1.2,9:11,9:24,0,0,0,0,2,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,2,
2022-09-28,L3,1.2,9:44,9:58,29,0,7,1,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,114,
2022-09-28,L1,1.2,10:05,10:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,0,
2022-09-28,L2,1.2,10:21,10:32,2,0,13,1,4,0,1,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,27,
2022-09-28,S1,1.2,10:39,10:50,6,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,12,
2022-09-28,N3,0.6,11:02,11:12,14,2,14,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,38,
2022-09-28,N1,1.5,11:16,11:29,0,0,1,0,6,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,11,
2022-09-28,N2,1.5,11:35,11:54,0,0,1,0,16,0,0,0,94,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,122,
2022-09-29,E4,1.8,7:15,7:46,229,20,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,PN,252,
2022-09-29,A3,1.2,8:00,8:14,233,14,10,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,258,
2022-09-29,A1,1.2,8:22,8:35,21,0,0,0,28,0,11,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,61,
2022-09-29,A2,1.2,8:39,8:52,111,6,0,0,13,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,148,
2022-09-29,F1,1.8,9:25,9:56,180,19,0,0,53,0,122,4,0,0,0,0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,378,
2022-09-29,F2,0.6,10:05,11:22,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,23,
2022-09-29,T2,1.8,10:41,11:06,137,12,106,2,38,1,25,1,46,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,376,
2022-09-29,T1,0.6,11:18,11:30,46,3,15,2,24,0,57,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,150,
2022-09-29,T3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2022-10-31,M1,1.2,6:33,6:44,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,8,
2022-10-31,M3,1.2,6:50,7:01,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PN,22,
2022-10-31,M2,1.2,7:22,7:40,0,0,144,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PN,160,
2022-10-31,E1,1.5,7:49,8:11,0,0,73,9,5,0,0,0,180,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,280,
2022-10-31,E2,1.2,8:17,8:27,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,4,
2022-10-31,E3,1.2,8:45,9:05,239,23,26,2,1,0,14,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PN,308,
2022-10-31,L3,1.2,9:31,9:44,27,0,71,6,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,134,
2022-10-31,L1,1.2,9:50,9:58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,3,
2022-10-31,L2,1.2,10:02,10:12,8,0,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,28,
2022-10-31,S1,1.2,10:21,10:32,7,0,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,17,
2022-10-31,N3,0.6,10:42,10:48,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,6,
2022-10-31,N1,1.5,10:53,11:05,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,10,
2022-10-31,N2,1.5,11:11,11:27,14,0,16,2,10,0,0,0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,47,
2022-11-01,E4,1.8,6:57,7:24,135,8,43,4,3,0,4,0,0,0,0,0,8,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,PN,197,
2022-11-01,A3,1.2,7:36,7:46,0,0,0,0,7,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,7,
2022-11-01,A1,1.2,7:55,8:05,81,0,4,0,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,97,
2022-11-01,A2,1.2,8:09,8:21,35,0,0,0,8,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,63,
2022-11-01,F1,1.8,8:29,8:53,71,0,20,1,52,1,91,1,0,0,0,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,237,
2022-11-01,F2,0.6,9:01,9:07,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,0,
2022-11-01,T2,1.8,10:04,10:35,110,5,144,15,18,0,69,0,36,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,397,
2022-11-01,T1,0.6,10:45,10:55,138,27,132,17,16,0,8,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,342,
2022-11-01,T3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2022-12-29,M1,1.2,6:38,6:56,20,0,34,3,12,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,78,
2022-12-29,M3,1.2,7:06,7:18,1,0,6,1,12,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PN,25,
2022-12-29,M2,1.2,7:50,8:06,1,0,4,0,11,0,0,0,67,16,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PN,99,
2022-12-29,E1,1.5,8:17,8:32,0,0,0,0,0,0,0,0,101,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,126,
2022-12-29,E2,1.2,8:38,8:52,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,2,
2022-12-29,E3,1.2,9:06,9:18,0,0,36,3,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,39,
2022-12-29,L3,1.2,9:30,9:54,6,0,29,1,0,0,57,0,3,0,0,0,6,0,0,0,0,0,0,0,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,96,
2022-12-29,L1,1.2,10:02,10:16,46,0,19,1,2,0,91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,166,
2022-12-29,L2,1.2,10:19,10:36,16,0,9,0,7,0,26,1,6,0,0,0,4,0,3,0,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,PN,65,
2022-12-29,S1,1.2,10:45,11:05,36,0,78,3,36,4,65,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,PN,228,
2022-12-29,N3,0.6,11:18,11:24,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,4,
2022-12-29,N1,1.5,11:28,11:42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,3,
2022-12-29,N2,1.5,11:48,12:00,14,0,0,0,3,0,0,0,2,0,15,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,19,
2022-12-30,E4,1.8,7:33,8:10,77,1,29,0,5,0,29,1,6,0,0,0,11,0,3,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0,0,PN,148,
2022-12-30,A3,1.2,8:30,8:43,357,0,22,3,44,4,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,432,
2022-12-30,A1,1.2,8:52,9:08,23,0,44,7,26,1,85,4,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,192,
2022-12-30,A2,1.2,9:13,9:28,45,3,84,15,6,0,59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,215,
2022-12-30,F1,1.8,9:37,9:59,65,0,8,0,0,0,135,8,3,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,219,
2022-12-30,F2,0.6,10:14,10:20,41,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,48,
2022-12-30,T2,1.8,11:00,11:23,146,0,0,0,12,0,61,3,151,11,0,0,4,4,2,0,0,0,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,PN,384,
2022-12-30,T1,0.6,11:49,11:58,51,0,0,0,27,0,1,0,3,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,PN,82,
2022-12-30,T3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2023-02-04,M1,1.2,6:33,6:53,34,12,134,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,202,
2023-02-04,M3,1.2,7:01,7:13,16,0,18,2,6,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,45,
2023-02-04,M2,1.2,7:43,8:00,6,0,29,4,0,0,0,0,201,30,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,270,
2023-02-04,E1,1.5,8:10,8:25,0,0,11,1,0,0,0,0,86,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,109,
2023-02-04,E2,1.2,8:31,8:48,1,0,7,1,0,0,0,0,502,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,542,
2023-02-04,E3,1.2,8:53,9:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,PN,0,
2023-02-04,L3,1.2,9:16,9:31,283,62,249,35,22,4,97,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,773,
2023-02-04,L1,1.2,9:38,9:49,19,3,22,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,63,
2023-02-04,L2,1.2,9:53,10:11,33,1,12,2,0,0,11,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,68,
2023-02-04,S1,1.2,10:30,10:47,46,0,32,2,60,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,177,
2023-02-04,N3,0.6,10:58,11:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,0,
2023-02-04,N1,1.5,11:08,11:32,0,0,0,0,5,1,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,6,
2023-02-04,N2,1.5,11:39,11:56,14,1,4,0,0,0,0,0,194,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,225,
2023-02-05,E4,1.8,7:09,7:32,47,4,0,0,4,2,78,7,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,142,
2023-02-05,A3,1.2,7:41,7:51,0,0,0,0,13,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PN,18,
2023-02-05,A1,1.2,8:20,8:44,68,11,207,27,0,0,117,9,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,439,
2023-02-05,A2,1.2,8:51,9:15,36,1,246,39,2,0,197,7,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,528,
2023-02-05,F1,1.8,9:26,9:57,197,40,28,6,110,2,68,9,1,0,0,0,21,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,461,
2023-02-05,F2,0.6,10:16,10:25,2,0,7,0,52,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,61,
2023-02-05,T2,1.8,10:59,11:27,87,11,50,3,32,9,50,6,106,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,PN,369,
2023-02-05,T1,0.6,11:38,11:46,23,9,5,0,0,0,6,0,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,PN,43,
2023-02-05,T3,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PN,,Transect not done due to inaccessibility
2023-03-08,M1,1.2,6:37,6:53,192,19,21,2,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,250,
2023-03-08,M3,1.2,7:02,7:11,5,0,8,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,22,
2023-03-08,M2,1.2,7:26,7:43,98,15,96,10,0,0,0,0,194,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PN,429,
